entry_time,exit_time,entry_price,exit_price,entry_sma,exit_sma,entry_distance,pnl_percent,pnl_dollars,pnl_after_costs,balance_after_trade,hold_candles,exit_reason
2025-02-03 03:05:00,2025-02-03 04:05:00,2776.449,2782.355,2787.00054,2782.3453400000003,0.0037859841964723593,0.0021271775566559835,590.5999999999949,590.3199999999949,10258.500000000098,12,Timeout
2025-02-05 13:45:00,2025-02-05 14:45:00,2859.477,2870.84,2868.8113,2867.2502999999997,0.0032537169663267797,0.003973803601148141,1136.3000000000284,1136.0200000000284,11394.520000000126,12,Timeout
2025-02-06 07:50:00,2025-02-06 08:50:00,2855.77,2855.934,2866.37412,2862.7862800000003,0.0036994891650779928,5.742759395897241e-05,16.400000000021464,16.120000000021463,11410.640000000147,12,Timeout
2025-02-06 14:45:00,2025-02-06 15:45:00,2848.22,2852.63,2861.6866199999995,2857.9679000000006,0.0047058332334096375,0.0015483354516155035,441.0000000000309,440.72000000003095,11851.360000000177,12,Timeout
2025-02-07 16:55:00,2025-02-07 17:55:00,2860.715,2860.092,2870.74854,2869.47542,0.0034950953941789353,-0.00021777772340133403,-62.30000000000473,-62.58000000000473,11788.780000000172,12,Timeout
2025-02-07 17:55:00,2025-02-07 18:55:00,2860.092,2861.249,2869.47542,2868.06668,0.0032700820277457242,0.00040453244161366066,115.6999999999698,115.4199999999698,11904.20000000014,12,Timeout
2025-02-11 03:00:00,2025-02-11 04:00:00,2911.966,2919.127,2922.94664,2924.4132400000003,0.0037567021750353337,0.0024591633281432746,716.1000000000058,715.8200000000058,12620.020000000146,12,Timeout
2025-02-11 07:35:00,2025-02-11 08:35:00,2909.577,2912.65,2919.4849200000003,2917.35756,0.0033937219309220145,0.0010561672710500067,307.29999999998654,307.01999999998657,12927.040000000132,12,Timeout
2025-02-11 09:35:00,2025-02-11 10:35:00,2905.958,2904.657,2915.35726,2910.92518,0.0032240508321097292,-0.00044770089588353683,-130.0999999999931,-130.3799999999931,12796.660000000138,12,Timeout
2025-02-11 12:50:00,2025-02-11 13:50:00,2891.941,2892.819,2904.6022399999997,2899.9017,0.004359027141699067,0.00030360232107091967,87.80000000001564,87.52000000001564,12884.180000000153,12,Timeout
2025-02-12 10:40:00,2025-02-12 11:40:00,2880.971,2883.765,2890.5342800000003,2888.2004,0.0033084817800535836,0.0009698119141080799,279.3999999999869,279.11999999998693,13163.30000000014,12,Timeout
2025-02-12 13:15:00,2025-02-12 14:15:00,2874.304,2893.088,2884.445,2882.2297399999998,0.003515754330555818,0.006535147291309515,1878.4000000000106,1878.1200000000106,15041.42000000015,12,Timeout
2025-02-14 13:40:00,2025-02-14 14:40:00,2917.93,2923.406,2932.88192,2929.53214,0.005098029995015951,0.0018766728468469474,547.6000000000113,547.3200000000113,15588.74000000016,12,Timeout
2025-02-14 15:00:00,2025-02-14 16:00:00,2918.525,2901.365,2928.23898,2921.1947600000003,0.003317345362296896,-0.005879682373801941,-1716.000000000031,-1716.280000000031,13872.460000000128,12,Timeout
2025-02-14 16:00:00,2025-02-14 17:00:00,2901.365,2895.668,2921.1947600000003,2912.65576,0.006788236194152468,-0.001963558531932267,-569.6999999999662,-569.9799999999661,13302.480000000161,12,Timeout
2025-02-14 17:00:00,2025-02-14 18:00:00,2895.668,2885.777,2912.65576,2904.0279400000004,0.005832395380633645,-0.003415792141916848,-989.1000000000076,-989.3800000000076,12313.100000000153,12,Timeout
2025-02-14 18:00:00,2025-02-14 19:00:00,2885.777,2885.065,2904.0279400000004,2894.93174,0.006284698486750907,-0.000246727311223282,-71.19999999999891,-71.47999999999891,12241.620000000154,12,Timeout
2025-02-14 19:00:00,2025-02-14 20:00:00,2885.065,2880.528,2894.93174,2888.78912,0.0034082807078552866,-0.001572581553621933,-453.7000000000262,-453.98000000002617,11787.640000000127,12,Timeout
2025-02-17 06:25:00,2025-02-17 07:25:00,2889.647,2899.77,2899.81998,2899.50442,0.0035081419088643837,0.0035031960651249264,1012.3000000000047,1012.0200000000048,12799.66000000013,12,Timeout
2025-02-19 15:55:00,2025-02-19 16:55:00,2925.73,2928.06,2936.2713799999997,2934.4373800000003,0.003590056447711473,0.0007963824413052221,232.99999999999272,232.71999999999272,13032.380000000123,12,Timeout
2025-02-19 17:40:00,2025-02-19 18:40:00,2922.712,2924.976,2932.3298999999997,2928.8161800000003,0.003279951549789721,0.0007746230213582876,226.40000000001237,226.12000000001237,13258.500000000135,12,Timeout
2025-02-20 12:20:00,2025-02-20 13:20:00,2940.882,2942.913,2951.80084,2949.3094800000003,0.0036990435980768332,0.0006906091437874586,203.0999999999949,202.8199999999949,13461.320000000129,12,Timeout
2025-02-20 13:45:00,2025-02-20 14:45:00,2936.425,2935.625,2948.2788,2943.3721400000004,0.004020583128027059,-0.00027244012702527115,-80.00000000001819,-80.28000000001819,13381.04000000011,12,Timeout
2025-02-21 01:45:00,2025-02-21 02:45:00,2930.771,2940.232,2940.46414,2940.0393400000003,0.0032964659790069256,0.0032281607809002424,946.0999999999785,945.8199999999786,14326.860000000088,12,Timeout
2025-02-21 03:25:00,2025-02-21 04:25:00,2928.345,2930.666,2939.24364,2936.84878,0.0037079743413173947,0.0007925978667132348,232.10000000003674,231.82000000003674,14558.680000000124,12,Timeout
2025-02-21 08:25:00,2025-02-21 09:25:00,2919.415,2925.378,2929.02592,2927.7726199999997,0.003281268333740139,0.0020425324936674616,596.3000000000193,596.0200000000193,15154.700000000143,12,Timeout
2025-02-24 01:10:00,2025-02-24 02:10:00,2924.256,2928.037,2935.4201000000003,2933.4642200000003,0.0038032375672566988,0.0012929784533228107,378.0999999999949,377.81999999999493,15532.520000000137,12,Timeout
2025-02-24 15:00:00,2025-02-24 16:00:00,2933.506,2938.716,2945.8379199999995,2944.46162,0.004186218093084914,0.0017760318199451567,521.0000000000036,520.7200000000037,16053.24000000014,12,Timeout
2025-02-25 04:05:00,2025-02-25 05:05:00,2936.616,2937.601,2947.8818,2944.9348199999995,0.0038216593351877697,0.0003354200889732016,98.50000000001273,98.22000000001273,16151.460000000152,12,Timeout
2025-02-25 12:30:00,2025-02-25 13:30:00,2927.161,2931.703,2939.11232,2936.57192,0.004066302576690952,0.0015516741306678778,454.19999999999163,453.91999999999166,16605.380000000143,12,Timeout
2025-02-25 15:15:00,2025-02-25 16:15:00,2920.439,2899.562,2935.16396,2926.7907200000004,0.005016741892674374,-0.007148582798681963,-2087.6999999999953,-2087.9799999999955,14517.400000000147,12,Timeout
2025-02-25 16:15:00,2025-02-25 17:15:00,2899.562,2896.174,2926.7907200000004,2918.35614,0.009303268530248899,-0.0011684523386635362,-338.799999999992,-339.07999999999197,14178.320000000154,12,Timeout
2025-02-25 17:15:00,2025-02-25 18:15:00,2896.174,2905.934,2918.35614,2911.26448,0.007600902335381141,0.0033699632687815783,976.0000000000218,975.7200000000219,15154.040000000175,12,Timeout
2025-02-26 14:00:00,2025-02-26 15:00:00,2902.935,2900.488,2912.7613199999996,2908.82986,0.003373541090555154,-0.0008429399900445985,-244.70000000001164,-244.98000000001164,14909.060000000163,12,Timeout
2025-02-27 04:30:00,2025-02-27 05:30:00,2900.732,2892.774,2911.1991,2906.4263399999995,0.0035954600288244957,-0.00274344544756292,-795.8000000000084,-796.0800000000083,14112.980000000154,12,Timeout
2025-02-27 05:30:00,2025-02-27 06:30:00,2892.774,2897.144,2906.4263399999995,2901.45284,0.004697294341201037,0.0015106607014581475,436.9999999999891,436.7199999999891,14549.700000000143,12,Timeout
2025-02-27 08:10:00,2025-02-27 09:10:00,2885.28,2886.926,2895.2055800000003,2890.81504,0.0034282815937374924,0.0005704818943047922,164.59999999997308,164.31999999997308,14714.020000000115,12,Timeout
2025-02-27 14:45:00,2025-02-27 15:45:00,2871.995,2874.164,2887.6925200000005,2883.8444200000004,0.005436008124577134,0.0007552241560310251,216.90000000003238,216.62000000003238,14930.640000000147,12,Timeout
2025-02-27 15:45:00,2025-02-27 16:45:00,2874.164,2876.277,2883.8444200000004,2881.21306,0.0033567760912706027,0.0007351702964757157,211.2999999999829,211.0199999999829,15141.660000000129,12,Timeout
2025-02-28 03:40:00,2025-02-28 04:40:00,2863.77,2862.999,2875.70172,2872.2500600000003,0.004149150767973266,-0.00026922553138002895,-77.10000000001855,-77.38000000001855,15064.28000000011,12,Timeout
2025-02-28 04:40:00,2025-02-28 05:40:00,2862.999,2864.325,2872.2500600000003,2868.56302,0.0032208407369658148,0.0004631507031612732,132.60000000000218,132.32000000000218,15196.600000000111,12,Timeout
2025-02-28 08:40:00,2025-02-28 09:40:00,2852.237,2861.137,2861.71016,2860.73674,0.0033103142772502184,0.003120357810378342,890.0000000000091,889.7200000000091,16086.32000000012,12,Timeout
2025-02-28 13:55:00,2025-02-28 14:55:00,2848.622,2833.891,2860.3696600000003,2855.6481200000003,0.004107042584139439,-0.005171272285336478,-1473.0999999999767,-1473.3799999999767,14612.940000000142,12,Timeout
2025-02-28 14:55:00,2025-02-28 15:55:00,2833.891,2850.17,2855.6481200000003,2850.8772400000003,0.007618977929255587,0.005744398778922688,1627.8999999999996,1627.6199999999997,16240.560000000141,12,Timeout
2025-03-04 14:45:00,2025-03-04 15:45:00,2909.616,2906.513,2919.72748,2917.66238,0.0034631588287822083,-0.0010664637532925533,-310.30000000000655,-310.5800000000065,15929.980000000134,12,Timeout
2025-03-04 15:45:00,2025-03-04 16:45:00,2906.513,2912.453,2917.66238,2914.7483599999996,0.003821340013987599,0.002043686025144238,594.0000000000055,593.7200000000055,16523.70000000014,12,Timeout
2025-03-05 01:15:00,2025-03-05 02:15:00,2904.144,2914.267,2915.51978,2913.7056800000005,0.00390180168834262,0.003485708697640354,1012.3000000000047,1012.0200000000048,17535.720000000143,12,Timeout
2025-03-05 13:40:00,2025-03-05 14:40:00,2899.88,2914.591,2915.0294799999997,2911.90292,0.005197024628375143,0.005072968536629027,1471.0999999999785,1470.8199999999786,19006.54000000012,12,Timeout
2025-03-06 08:00:00,2025-03-06 09:00:00,2908.194,2900.691,2918.1465,2915.1087999999995,0.003410555295972931,-0.002579951681352811,-750.3000000000156,-750.5800000000156,18255.960000000105,12,Timeout
2025-03-06 09:00:00,2025-03-06 10:00:00,2900.691,2893.347,2915.1087999999995,2910.7021800000007,0.004945887439947256,-0.002531810523768163,-734.3999999999596,-734.6799999999596,17521.280000000144,12,Timeout
2025-03-06 10:00:00,2025-03-06 11:00:00,2893.347,2902.061,2910.7021800000007,2905.4421999999995,0.005962540626537226,0.0030117369261274023,871.3999999999942,871.1199999999942,18392.40000000014,12,Timeout
2025-03-07 00:05:00,2025-03-07 01:05:00,2903.078,2904.611,2912.4723,2909.80604,0.003225541406865889,0.0005280602174657043,153.29999999999018,153.01999999999018,18545.42000000013,12,Timeout
2025-03-07 14:00:00,2025-03-07 15:00:00,2909.569,2929.807,2918.9315400000005,2919.02224,0.003207522982879048,0.006955669379210402,2023.799999999983,2023.519999999983,20568.94000000011,12,Timeout
2025-03-07 17:15:00,2025-03-07 18:15:00,2905.919,2905.641,2917.7010800000003,2915.7248600000003,0.004038138135795736,-9.566680970797625e-05,-27.799999999979264,-28.079999999979265,20540.86000000013,12,Timeout
2025-03-07 18:15:00,2025-03-07 19:15:00,2905.641,2906.713,2915.7248600000003,2912.1270600000003,0.0034584401766908092,0.0003689375253171732,107.20000000001164,106.92000000001164,20647.780000000144,12,Timeout
2025-03-10 08:40:00,2025-03-10 09:40:00,2900.458,2913.181,2910.2874199999997,2909.55488,0.0033774739678459572,0.004386548607150993,1272.2999999999956,1272.0199999999957,21919.80000000014,12,Timeout
2025-03-10 17:05:00,2025-03-10 18:05:00,2894.085,2883.349,2903.6542000000004,2900.09824,0.003295571490572246,-0.0037096353424311574,-1073.5999999999876,-1073.8799999999876,20845.920000000155,12,Timeout
2025-03-10 18:05:00,2025-03-10 19:05:00,2883.349,2883.131,2900.09824,2895.2404600000004,0.005775404353198617,-7.560652560626616e-05,-21.800000000030195,-22.080000000030196,20823.840000000124,12,Timeout
2025-03-10 19:05:00,2025-03-10 20:05:00,2883.131,2887.764,2895.2404600000004,2890.8625799999995,0.004182540333800316,0.0016069335732577764,463.30000000002656,463.0200000000266,21286.86000000015,12,Timeout
2025-03-14 13:55:00,2025-03-14 14:55:00,2986.038,2985.412,2995.6654000000003,2992.99028,0.003213776812323668,-0.0002096423421269936,-62.60000000002037,-62.880000000020374,21223.98000000013,12,Timeout
2025-03-14 15:00:00,2025-03-14 16:00:00,2982.46,2984.239,2992.7800199999997,2989.40138,0.0034483055657393955,0.0005964874633691638,177.89999999999964,177.61999999999964,21401.60000000013,12,Timeout
2025-03-19 08:40:00,2025-03-19 09:40:00,3027.985,3030.002,3038.0793400000002,3035.6530599999996,0.0033226057881688177,0.0006661195481482984,201.69999999998254,201.41999999998254,21603.020000000113,12,Timeout
2025-03-20 10:15:00,2025-03-20 11:15:00,3031.972,3032.818,3044.0004799999997,3039.75228,0.003951536827615576,0.0002790263234620912,84.60000000000036,84.32000000000036,21687.340000000113,12,Timeout
2025-03-21 13:35:00,2025-03-21 14:35:00,3016.69,3007.004,3032.4249,3026.7193199999997,0.005188883655453404,-0.003210803894334568,-968.6000000000149,-968.8800000000149,20718.460000000097,12,Timeout
2025-03-21 14:35:00,2025-03-21 15:35:00,3007.004,3012.981,3026.7193199999997,3022.5137,0.006513758930246559,0.0019876927333652753,597.7000000000317,597.4200000000317,21315.88000000013,12,Timeout
2025-03-21 15:50:00,2025-03-21 16:50:00,3010.623,3015.382,3021.26098,3016.17136,0.0035210397481120516,0.0015807359473437937,475.90000000000146,475.6200000000015,21791.50000000013,12,Timeout
2025-03-24 14:30:00,2025-03-24 15:30:00,3010.723,3011.315,3025.33524,3020.9853200000002,0.004829957290948004,0.00019663051034588642,59.20000000000982,58.92000000000982,21850.42000000014,12,Timeout
2025-03-24 15:30:00,2025-03-24 16:30:00,3011.315,3010.705,3020.9853200000002,3017.88766,0.0032010483255179053,-0.00020256930942134162,-61.00000000001273,-61.280000000012734,21789.140000000127,12,Timeout
2025-03-26 15:00:00,2025-03-26 16:00:00,3013.507,3017.016,3023.46692,3020.98278,0.0032942050511998934,0.001164424041490534,350.90000000000146,350.6200000000015,22139.76000000013,12,Timeout
2025-03-27 13:35:00,2025-03-27 14:35:00,3037.313,3055.899,3048.3165599999998,3049.0234599999994,0.0036097169645660596,0.006119224459250589,1858.5999999999785,1858.3199999999786,23998.080000000107,12,Timeout
2025-03-28 08:25:00,2025-03-28 09:25:00,3066.314,3073.891,3078.24908,3077.74676,0.0038772301038095974,0.0024710450397448618,757.7000000000226,757.4200000000226,24755.50000000013,12,Timeout
2025-03-31 13:40:00,2025-03-31 14:40:00,3104.154,3119.486,3118.08274,3117.76294,0.004467084795831889,0.004939187939773568,1533.199999999988,1532.919999999988,26288.42000000012,12,Timeout
2025-04-01 05:55:00,2025-04-01 06:55:00,3132.07,3133.728,3143.09388,3141.69276,0.0035073339902910363,0.0005293623705727847,165.79999999999018,165.51999999999018,26453.940000000108,12,Timeout
2025-04-01 07:30:00,2025-04-01 08:30:00,3129.89,3131.912,3140.15956,3136.5126400000004,0.003270394323529274,0.0006460290936741976,202.19999999999345,201.91999999999345,26655.860000000102,12,Timeout
2025-04-01 15:50:00,2025-04-01 16:50:00,3118.248,3108.496,3130.1908399999998,3124.59114,0.0038153712059293184,-0.003127397179441774,-975.1999999999953,-975.4799999999952,25680.380000000107,12,Timeout
2025-04-01 16:50:00,2025-04-01 17:50:00,3108.496,3114.184,3124.59114,3119.37226,0.005151118747651541,0.001829823811901351,568.8000000000102,568.5200000000102,26248.900000000118,12,Timeout
2025-04-02 04:45:00,2025-04-02 05:45:00,3117.655,3117.816,3128.33988,3125.47324,0.003415511232750002,5.164137789447628e-05,16.099999999960346,15.819999999960347,26264.720000000078,12,Timeout
2025-04-02 10:50:00,2025-04-02 11:50:00,3111.603,3122.755,3124.9256800000003,3125.86178,0.0042633589929089825,0.003584004771816984,1115.2000000000044,1114.9200000000044,27379.640000000083,12,Timeout
2025-04-03 05:10:00,2025-04-03 06:10:00,3135.929,3130.931,3148.5746400000003,3142.9154,0.004016306248341053,-0.0015937860838048461,-499.80000000000473,-500.0800000000047,26879.560000000078,12,Timeout
2025-04-03 06:10:00,2025-04-03 07:10:00,3130.931,3120.995,3142.9154,3137.3185,0.003813147499929468,-0.003173496956656071,-993.6000000000149,-993.8800000000149,25885.680000000062,12,Timeout
2025-04-03 07:10:00,2025-04-03 08:10:00,3120.995,3129.389,3137.3185,3132.0420400000003,0.0052030101502286005,0.0026895268976721313,839.4000000000233,839.1200000000233,26724.800000000087,12,Timeout
2025-04-03 10:05:00,2025-04-03 11:05:00,3113.311,3097.465,3126.4765399999997,3121.31962,0.004210983140784902,-0.005089758138521979,-1584.6000000000004,-1584.8800000000003,25139.920000000086,12,Timeout
2025-04-03 11:05:00,2025-04-03 12:05:00,3097.465,3092.026,3121.31962,3113.8288000000002,0.007642479112728631,-0.0017559520446559704,-543.9000000000306,-544.1800000000305,24595.740000000056,12,Timeout
2025-04-03 12:05:00,2025-04-03 13:05:00,3092.026,3064.498,3113.8288000000002,3100.73974,0.007001926374372408,-0.00890290055775721,-2752.7999999999793,-2753.0799999999795,21842.660000000076,12,Timeout
2025-04-03 13:05:00,2025-04-03 14:05:00,3064.498,3106.157,3100.73974,3089.77808,0.011688094789922594,0.013594069893339824,4165.900000000011,4165.620000000011,26008.280000000086,12,Timeout
2025-04-04 02:35:00,2025-04-04 03:35:00,3092.525,3091.953,3111.7191399999997,3107.18656,0.006168339472951151,-0.00018496212641777072,-57.20000000001164,-57.48000000001164,25950.800000000076,12,Timeout
2025-04-04 03:35:00,2025-04-04 04:35:00,3091.953,3102.082,3107.18656,3103.57302,0.004902685984841581,0.003275923016941042,1012.8999999999905,1012.6199999999906,26963.420000000067,12,Timeout
2025-04-04 08:05:00,2025-04-04 09:05:00,3090.573,3089.737,3100.8274800000004,3097.25092,0.0033070140361373835,-0.00027050000113240663,-83.59999999997854,-83.87999999997854,26879.54000000009,12,Timeout
2025-04-04 12:35:00,2025-04-04 13:35:00,3080.359,3075.115,3100.7186600000005,3098.51064,0.006566110064303779,-0.0017023989736261722,-524.4000000000142,-524.6800000000142,26354.860000000073,12,Timeout
2025-04-04 13:35:00,2025-04-04 14:35:00,3075.115,3044.014,3098.51064,3089.3097400000006,0.00755060824964609,-0.010113768102981403,-3110.099999999966,-3110.379999999966,23244.48000000011,12,Timeout
2025-04-04 14:35:00,2025-04-04 15:35:00,3044.014,3022.89,3089.3097400000006,3069.4723200000003,0.014662090826800834,-0.006939521303121553,-2112.400000000025,-2112.6800000000253,21131.800000000083,12,Timeout
2025-04-04 15:35:00,2025-04-04 16:35:00,3022.89,3033.463,3069.4723200000003,3050.10794,0.01517600262966386,0.00349764629212453,1057.300000000032,1057.020000000032,22188.820000000116,12,Timeout
2025-04-04 16:35:00,2025-04-04 17:35:00,3033.463,3025.359,3050.10794,3037.32864,0.0054571642471117525,-0.0026715341509028685,-810.4000000000269,-810.6800000000269,21378.14000000009,12,Timeout
2025-04-04 17:35:00,2025-04-04 18:35:00,3025.359,3022.07,3037.32864,3028.5514599999997,0.003940844544237483,-0.0010871437075731375,-328.899999999976,-329.17999999997596,21048.960000000116,12,Timeout
2025-04-06 22:20:00,2025-04-06 23:20:00,3012.356,2992.43,3028.61994,3025.3705200000004,0.005370082850342662,-0.0066147560248524355,-1992.6000000000386,-1992.8800000000385,19056.080000000078,12,Timeout
2025-04-06 23:20:00,2025-04-07 00:20:00,2992.43,2984.016,3025.3705200000004,3016.9345999999996,0.010888094460575546,-0.0028117616786356775,-841.399999999976,-841.679999999976,18214.400000000103,12,Timeout
2025-04-07 00:20:00,2025-04-07 01:20:00,2984.016,3019.28,3016.9345999999996,3007.35074,0.010911273979886577,0.011817631004659533,3526.4000000000124,3526.120000000012,21740.520000000117,12,Timeout
2025-04-07 06:25:00,2025-04-07 07:25:00,3018.568,3019.107,3030.26304,3028.0223800000003,0.0038594141319162867,0.0001785614900839603,53.89999999997599,53.61999999997599,21794.140000000094,12,Timeout
2025-04-07 12:35:00,2025-04-07 13:35:00,3016.396,3010.836,3030.79356,3030.1808399999995,0.0047504258257695005,-0.0018432593068020246,-556.00000000004,-556.28000000004,21237.860000000055,12,Timeout
2025-04-07 13:35:00,2025-04-07 14:35:00,3010.836,2998.466,3030.1808399999995,3026.6658999999995,0.006384054622957669,-0.004108493454973931,-1236.999999999989,-1237.279999999989,20000.580000000067,12,Timeout
2025-04-07 14:35:00,2025-04-07 15:35:00,2998.466,2984.556,3026.6658999999995,3016.21206,0.009317149937163404,-0.004639038761820162,-1390.9999999999854,-1391.2799999999854,18609.300000000083,12,Timeout
2025-04-07 15:35:00,2025-04-07 16:35:00,2984.556,2979.362,3016.21206,3003.87662,0.010495303171753713,-0.001740292358394334,-519.399999999996,-519.679999999996,18089.620000000086,12,Timeout
2025-04-07 16:35:00,2025-04-07 17:35:00,2979.362,2965.492,3003.87662,2989.7993,0.008160994308747583,-0.004655359100371116,-1386.999999999989,-1387.279999999989,16702.3400000001,12,Timeout
2025-04-07 17:35:00,2025-04-07 18:35:00,2965.492,2975.004,2989.7993,2979.30792,0.008130077493830419,0.003207562185296644,951.1999999999716,950.9199999999717,17653.26000000007,12,Timeout
2025-04-07 18:50:00,2025-04-07 19:50:00,2965.281,2976.038,2977.3048,2973.0182400000003,0.00403848473962086,0.0036276494537954623,1075.7000000000062,1075.4200000000062,18728.680000000077,12,Timeout
2025-04-08 09:25:00,2025-04-08 10:25:00,2995.775,3008.043,3006.63516,3006.9999199999997,0.0036120644581299063,0.004095100600011693,1226.800000000003,1226.520000000003,19955.20000000008,12,Timeout
2025-04-08 16:00:00,2025-04-08 17:00:00,2997.826,2982.353,3010.08952,3005.08306,0.004074137967830263,-0.005161406966248193,-1547.2999999999956,-1547.5799999999956,18407.620000000086,12,Timeout
2025-04-08 17:00:00,2025-04-08 18:00:00,2982.353,2983.194,3005.08306,2998.0942,0.007563870796968876,0.00028199210489163906,84.09999999998945,83.81999999998945,18491.440000000075,12,Timeout
2025-04-08 18:00:00,2025-04-08 19:00:00,2983.194,2987.362,2998.0942,2991.4701400000004,0.004969890539129838,0.001397160224913338,416.800000000012,416.52000000001203,18907.960000000086,12,Timeout
2025-04-08 19:15:00,2025-04-08 20:15:00,2979.679,2980.056,2990.0305200000003,2984.54472,0.0034620114847523907,0.0001265236960088495,37.69999999999527,37.41999999999527,18945.38000000008,12,Timeout
2025-04-08 23:45:00,2025-04-09 00:45:00,2970.655,2979.653,2981.8472600000005,2981.3300200000003,0.0037534652261163298,0.0030289616263078655,899.7999999999593,899.5199999999593,19844.90000000004,12,Timeout
