entry_time,exit_time,direction,entry_price,exit_price,pnl_before_costs,pnl_after_costs,exit_reason,hold_candles,distance_from_sma
2025-03-05 13:40:00,2025-03-05 14:30:00,LONG,2899.88,2908.697,0.003040470640164423,0.003032235346046776,Take Profit,10,0.0031158530697820955
2025-03-05 14:35:00,2025-03-05 15:25:00,SHORT,2914.607,2918.214,-0.0012375596435471304,-0.0012457949376647774,Timeout,10,0.002711240314731967
2025-03-06 15:20:00,2025-03-06 16:10:00,LONG,2910.983,2914.203,0.0011061555495170531,0.0010979202553994061,Timeout,10,0.0020898782301372004
2025-03-07 00:10:00,2025-03-07 01:00:00,LONG,2899.839,2903.172,0.0011493741549100083,0.0011411388607923613,Timeout,10,0.002302886470593672
2025-03-07 13:40:00,2025-03-07 13:55:00,SHORT,2922.957,2913.829,0.00312286496174925,0.003114629667631603,Take Profit,3,0.002094591196517841
2025-03-07 14:00:00,2025-03-07 14:35:00,LONG,2909.569,2920.879,0.0038871736673025954,0.0038789383731849484,Take Profit,7,0.002451222156958664
2025-03-07 15:40:00,2025-03-07 16:30:00,LONG,2914.417,2915.429,0.0003472392591726479,0.00033900396505500086,Timeout,10,0.0025240039431557743
2025-03-07 17:15:00,2025-03-07 18:05:00,LONG,2905.919,2906.86,0.00032382182710538675,0.0003155865329877397,Timeout,10,0.0020927630811457686
2025-03-10 09:10:00,2025-03-10 09:45:00,SHORT,2908.451,2914.608,-0.002116934409415924,-0.002125169703533571,Stop Loss,7,0.002096648697193096
2025-03-11 13:35:00,2025-03-11 14:25:00,SHORT,2919.003,2916.034,0.0010171281084671892,0.0010088928143495422,Timeout,10,0.0020167844979947507
2025-03-12 13:20:00,2025-03-12 13:50:00,LONG,2908.022,2916.812,0.003022673143463139,0.003014437849345492,Take Profit,6,0.002039461874772643
2025-03-13 14:40:00,2025-03-13 15:10:00,SHORT,2964.884,2972.469,-0.002558278839914154,-0.002566514134031801,Stop Loss,6,0.0026911676814338334
2025-03-14 10:35:00,2025-03-14 11:25:00,LONG,2990.039,2996.781,0.002254820087630875,0.002246584793513228,Timeout,10,0.00327266634314795
2025-03-18 13:35:00,2025-03-18 14:25:00,LONG,3027.737,3029.139,0.0004630521078944583,0.00045481681377681127,Timeout,10,0.002123896494312315
2025-03-21 13:35:00,2025-03-21 13:55:00,LONG,3016.69,3006.662,-0.00332417318319093,-0.003332408477308577,Stop Loss,4,0.0036477728901543926
2025-03-21 14:05:00,2025-03-21 14:40:00,LONG,2999.686,3009.584,0.0032996786997037965,0.0032914434055861495,Take Profit,7,0.0023665810354816155
2025-03-24 14:30:00,2025-03-24 15:20:00,LONG,3010.723,3011.842,0.00037167152208959173,0.0003634362279719447,Timeout,10,0.002583698334253947
2025-03-30 22:05:00,2025-03-30 22:55:00,SHORT,3095.86,3090.003,0.0018918814158262877,0.0018836461217086407,Timeout,10,0.0029323031403228747
2025-03-31 01:25:00,2025-03-31 02:05:00,SHORT,3091.541,3098.675,-0.0023075870577165284,-0.0023158223518341754,Stop Loss,8,0.0021111801525517835
2025-03-31 02:30:00,2025-03-31 03:20:00,SHORT,3106.348,3106.835,-0.00015677573794052697,-0.00016501103205817402,Timeout,10,0.0020071801356447098
2025-03-31 13:35:00,2025-03-31 14:25:00,LONG,3108.573,3112.499,0.0012629589203792002,0.0012547236262615532,Timeout,10,0.0023350907313420227
2025-04-01 05:50:00,2025-04-01 06:40:00,LONG,3134.45,3133.526,-0.0002947885593963784,-0.00030302385351402544,Timeout,10,0.0028868222495174846
2025-04-01 15:55:00,2025-04-01 16:10:00,LONG,3113.725,3107.143,-0.0021138668315281153,-0.0021221021256457623,Stop Loss,3,0.0020843844591285957
2025-04-01 16:15:00,2025-04-01 17:05:00,LONG,3102.434,3107.463,0.0016209853295831582,0.0016127500354655112,Timeout,10,0.002286204960363346
2025-04-02 01:10:00,2025-04-02 02:00:00,SHORT,3132.205,3133.93,-0.0005507302363670032,-0.0005589655304846503,Timeout,10,0.002112760818656518
2025-04-02 10:40:00,2025-04-02 11:30:00,LONG,3117.271,3122.839,0.0017861777176253703,0.0017779424235077233,Timeout,10,0.00230637631441081
2025-04-02 13:45:00,2025-04-02 14:35:00,LONG,3119.583,3125.225,0.0018085750563456159,0.0018003397622279689,Timeout,10,0.0021926648529627503
2025-04-02 20:25:00,2025-04-02 22:00:00,SHORT,3139.2,3129.488,0.003093781855249742,0.003085546561132095,Take Profit,7,0.004581549439347593
2025-04-02 22:05:00,2025-04-02 22:55:00,SHORT,3141.847,3145.789,-0.0012546759915425566,-0.0012629112856602036,Timeout,10,0.0025602774418995796
2025-04-02 23:05:00,2025-04-02 23:25:00,SHORT,3153.182,3159.805,-0.0021004179270337226,-0.0021086532211513696,Stop Loss,4,0.002016692978711639
2025-04-03 00:05:00,2025-04-03 00:15:00,LONG,3154.66,3142.695,-0.0037928017599359967,-0.0038010370540536437,Stop Loss,2,0.0022598314873868834
2025-04-03 00:15:00,2025-04-03 00:35:00,LONG,3142.695,3152.278,0.0030492936794692545,0.0030410583853516075,Take Profit,4,0.00383893441775282
2025-04-03 10:05:00,2025-04-03 10:30:00,LONG,3113.311,3102.786,-0.003380645235891978,-0.003388880530009625,Stop Loss,5,0.002604943739960342
2025-04-03 10:30:00,2025-04-03 10:55:00,LONG,3102.786,3095.556,-0.002330163923647979,-0.002338399217765626,Stop Loss,5,0.002609139012487374
2025-04-03 10:55:00,2025-04-03 11:35:00,LONG,3095.556,3088.845,-0.00216794656598047,-0.002176181860098117,Stop Loss,8,0.002961988088731029
2025-04-03 12:20:00,2025-04-03 12:30:00,LONG,3080.847,3068.409,-0.004037201457910796,-0.004045436752028443,Stop Loss,2,0.002588573856475154
2025-04-03 12:30:00,2025-04-03 13:10:00,LONG,3068.409,3059.33,-0.002958862394159376,-0.002967097688277023,Stop Loss,8,0.004248520976180018
2025-04-03 13:10:00,2025-04-03 13:30:00,LONG,3059.33,3070.373,0.0036096138697035364,0.0036013785755858894,Take Profit,4,0.003190829364599362
2025-04-03 13:35:00,2025-04-03 14:00:00,SHORT,3085.229,3099.639,-0.004670641952347884,-0.004678877246465532,Stop Loss,5,0.004700915231899999
2025-04-03 14:00:00,2025-04-03 14:05:00,SHORT,3099.639,3106.157,-0.0021028255225850586,-0.0021110608167027056,Stop Loss,1,0.0031102331594099106
2025-04-03 14:05:00,2025-04-03 14:10:00,SHORT,3106.157,3114.361,-0.0026412058373094867,-0.0026494411314271337,Stop Loss,1,0.003946677518232341
2025-04-03 14:10:00,2025-04-03 14:25:00,SHORT,3114.361,3125.381,-0.0035384465705806047,-0.0035466818646982517,Stop Loss,3,0.005017144769023228
2025-04-03 14:25:00,2025-04-03 14:45:00,SHORT,3125.381,3134.179,-0.002815016793152652,-0.002823252087270299,Stop Loss,4,0.003035597899903892
2025-04-03 14:45:00,2025-04-03 15:05:00,SHORT,3134.179,3118.545,0.004988228177139855,0.004979992883022207,Take Profit,4,0.0027619354223228166
2025-04-03 15:05:00,2025-04-03 15:10:00,LONG,3118.545,3111.512,-0.002255218379083804,-0.002263453673201451,Stop Loss,1,0.0031950797567455148
2025-04-03 15:10:00,2025-04-03 16:00:00,LONG,3111.512,3112.336,0.0002648230185194897,0.0002565877244018426,Timeout,10,0.004005640987404207
2025-04-04 02:35:00,2025-04-04 03:25:00,LONG,3092.525,3093.405,0.00028455711756577846,0.0002763218234481314,Timeout,10,0.003705645063499772
2025-04-04 10:25:00,2025-04-04 10:30:00,SHORT,3106.929,3113.795,-0.002209899228466433,-0.00221813452258408,Stop Loss,1,0.0028098485675084536
2025-04-04 10:30:00,2025-04-04 11:05:00,SHORT,3113.795,3127.499,-0.0044010604423219005,-0.004409295736439548,Stop Loss,7,0.0038323653291242347
2025-04-04 11:05:00,2025-04-04 11:10:00,SHORT,3127.499,3134.497,-0.00223757065949503,-0.002245805953612677,Stop Loss,1,0.00421167201012695
2025-04-04 11:10:00,2025-04-04 11:30:00,SHORT,3134.497,3119.727,0.004712079801001559,0.004703844506883911,Take Profit,4,0.005044828564200286
2025-04-04 11:30:00,2025-04-04 11:40:00,LONG,3119.727,3109.444,-0.0032961217439859006,-0.0033043570381035476,Stop Loss,2,0.0029075621039919256
2025-04-04 11:40:00,2025-04-04 12:00:00,LONG,3109.444,3100.103,-0.00300407404024639,-0.003012309334364037,Stop Loss,4,0.0034053676477209405
2025-04-04 12:00:00,2025-04-04 12:10:00,LONG,3100.103,3092.837,-0.0023437930933262784,-0.0023520283874439254,Stop Loss,2,0.0023714695931070394
2025-04-04 12:10:00,2025-04-04 12:35:00,LONG,3092.837,3080.359,-0.004034483550216214,-0.004042718844333861,Stop Loss,5,0.0029854790278310895
2025-04-04 12:35:00,2025-04-04 12:50:00,LONG,3080.359,3070.454,-0.00321553429324301,-0.003223769587360657,Stop Loss,3,0.0040437494460873165
2025-04-04 12:50:00,2025-04-04 13:05:00,LONG,3070.454,3079.701,0.0030116067526169887,0.0030033714584993417,Take Profit,3,0.003836696462477568
2025-04-04 13:10:00,2025-04-04 13:30:00,SHORT,3082.286,3070.787,0.0037306726241498195,0.0037224373300321725,Take Profit,4,0.00201013144140434
2025-04-04 13:30:00,2025-04-04 13:50:00,LONG,3070.787,3064.344,-0.0020981592015335993,-0.0021063944956512463,Stop Loss,4,0.002818235195082043
2025-04-04 13:50:00,2025-04-04 14:00:00,LONG,3064.344,3056.802,-0.002461211926598292,-0.002469447220715939,Stop Loss,2,0.002289429646279831
2025-04-04 14:00:00,2025-04-04 14:05:00,LONG,3056.802,3050.081,-0.00219870308904535,-0.002206938383162997,Stop Loss,1,0.0029763131534198016
2025-04-04 14:05:00,2025-04-04 14:40:00,LONG,3050.081,3042.716,-0.002414689970528729,-0.002422925264646376,Stop Loss,7,0.003565938084923024
2025-04-04 14:45:00,2025-04-04 14:50:00,LONG,3030.1,3048.694,0.0061364311408864565,0.006128195846768809,Take Profit,1,0.003970298009966551
2025-04-04 14:50:00,2025-04-04 14:55:00,SHORT,3048.694,3038.414,0.0033719356550705798,0.0033637003609529328,Take Profit,1,0.0021003747834319048
2025-04-04 15:25:00,2025-04-04 15:40:00,LONG,3026.493,3018.008,-0.002803574962836566,-0.002811810256954213,Stop Loss,3,0.0034153060985106145
2025-04-04 15:40:00,2025-04-04 16:25:00,LONG,3018.008,3030.738,0.004218014001288273,0.004209778707170626,Take Profit,9,0.0026229221393714555
2025-04-04 19:45:00,2025-04-04 20:35:00,SHORT,3037.888,3036.987,0.00029658762930030334,0.0002883523351826563,Timeout,10,0.002209890555543882
2025-04-06 22:15:00,2025-04-06 22:20:00,LONG,3021.259,3012.356,-0.0029467847675422043,-0.0029550200616598513,Stop Loss,1,0.004011638856516537
2025-04-06 22:20:00,2025-04-06 23:10:00,LONG,3012.356,3009.125,-0.0010725823906604073,-0.0010808176847780543,Timeout,10,0.0052758040550318994
2025-04-06 23:15:00,2025-04-06 23:20:00,LONG,2999.661,2992.43,-0.0024106057317810985,-0.0024188410258987455,Stop Loss,1,0.0031993615278527164
2025-04-06 23:20:00,2025-04-06 23:25:00,LONG,2992.43,2985.438,-0.0023365625929427703,-0.0023447978870604173,Stop Loss,1,0.00445343750731007
2025-04-06 23:25:00,2025-04-06 23:45:00,LONG,2985.438,2996.032,0.0035485580340305343,0.0035403227399128873,Take Profit,4,0.004852286331184999
2025-04-06 23:45:00,2025-04-07 00:10:00,SHORT,2996.032,2981.614,0.004812365154978358,0.004804129860860711,Take Profit,5,0.003277401576485134
2025-04-07 00:10:00,2025-04-07 01:00:00,LONG,2981.614,2980.215,-0.0004692089586378006,-0.00047744425275544764,Timeout,10,0.00365567105601184
2025-04-07 01:05:00,2025-04-07 01:10:00,SHORT,2993.131,3006.598,-0.004499301901587367,-0.0045075371957050145,Stop Loss,1,0.0033520083150384824
2025-04-07 01:10:00,2025-04-07 01:15:00,SHORT,3006.598,3013.3,-0.002229097471627476,-0.002237332765745123,Stop Loss,1,0.006136104660483417
2025-04-07 01:15:00,2025-04-07 01:30:00,SHORT,3013.3,3028.911,-0.00518069890153648,-0.0051889341956541275,Stop Loss,3,0.006257458600205861
2025-04-07 01:30:00,2025-04-07 01:35:00,SHORT,3028.911,3048.947,-0.006614918695201034,-0.006623153989318681,Stop Loss,1,0.0037984608989833353
2025-04-07 01:35:00,2025-04-07 01:55:00,SHORT,3048.947,3038.425,0.003451027518681018,0.003442792224563371,Take Profit,4,0.007567005920404589
2025-04-07 01:55:00,2025-04-07 02:05:00,LONG,3038.425,3053.965,0.005114491883130228,0.005106256589012581,Take Profit,2,0.0025127492039460617
2025-04-07 02:05:00,2025-04-07 02:20:00,SHORT,3053.965,3044.576,0.003074363982560417,0.00306612868844277,Take Profit,3,0.0026546473191408283
2025-04-07 02:30:00,2025-04-07 02:55:00,LONG,3036.271,3025.844,-0.0034341466884873365,-0.0034423819826049835,Stop Loss,5,0.002860350739443067
2025-04-07 03:45:00,2025-04-07 04:35:00,LONG,3019.504,3032.073,0.004162604189297302,0.004154368895179655,Take Profit,10,0.00243106152533661
2025-04-07 07:05:00,2025-04-07 07:55:00,LONG,3018.322,3018.569,8.183354857428848e-05,7.359825445664142e-05,Timeout,10,0.00214609309410981
2025-04-07 08:50:00,2025-04-07 09:15:00,SHORT,3034.674,3020.673,0.0046136751427007325,0.004605439848583085,Take Profit,5,0.002110671525178701
2025-04-07 09:15:00,2025-04-07 10:05:00,LONG,3020.673,3029.514,0.0029268312061584787,0.0029185959120408317,Timeout,10,0.0025430756655885275
2025-04-07 12:00:00,2025-04-07 12:35:00,LONG,3027.527,3016.396,-0.0036765980947485715,-0.0036848333888662185,Stop Loss,7,0.002322687791058561
2025-04-07 12:35:00,2025-04-07 12:45:00,LONG,3016.396,3026.051,0.003200839677548884,0.003192604383431237,Take Profit,2,0.0027930682841376684
2025-04-07 12:50:00,2025-04-07 13:30:00,SHORT,3032.058,3014.849,0.005675682984956037,0.00566744769083839,Take Profit,8,0.0028767919347189455
2025-04-07 13:30:00,2025-04-07 13:40:00,LONG,3014.849,3006.907,-0.002634294453884757,-0.002642529748002404,Stop Loss,2,0.003088048522496465
2025-04-07 13:40:00,2025-04-07 14:10:00,LONG,3006.907,3027.052,0.0066995753443654825,0.006691340050247835,Take Profit,6,0.003336784276999673
2025-04-07 14:10:00,2025-04-07 14:25:00,SHORT,3027.052,3008.763,0.006041851940435848,0.006033616646318201,Take Profit,3,0.0034940926023075505
2025-04-07 14:25:00,2025-04-07 14:35:00,LONG,3008.763,2998.466,-0.003422336687868079,-0.003430571981985726,Stop Loss,2,0.003570370946465404
2025-04-07 14:35:00,2025-04-07 15:05:00,LONG,2998.466,2991.872,-0.002199124485653681,-0.002207359779771328,Stop Loss,6,0.004482025142189458
2025-04-07 15:05:00,2025-04-07 15:10:00,LONG,2991.872,2984.915,-0.0023253000128347335,-0.0023335353069523805,Stop Loss,1,0.002310860892444685
2025-04-07 15:10:00,2025-04-07 15:15:00,LONG,2984.915,2994.938,0.0033578845628770464,0.0033496492687593994,Take Profit,1,0.0034800990982992715
2025-04-07 17:05:00,2025-04-07 17:50:00,LONG,2962.423,2972.175,0.003291899907609551,0.003283664613491904,Take Profit,9,0.0021761915837137935
2025-04-08 01:05:00,2025-04-08 01:55:00,SHORT,2997.13,2999.716,-0.0008628254363340213,-0.0008710607304516684,Timeout,10,0.002340439019995787
2025-04-08 12:20:00,2025-04-08 13:10:00,LONG,3005.915,3018.531,0.004197058133713024,0.004188822839595377,Take Profit,10,0.0029229702104019784
2025-04-08 13:10:00,2025-04-08 13:40:00,SHORT,3018.531,3006.718,0.003913493020280429,0.003905257726162782,Take Profit,6,0.0037494397109056714
2025-04-08 14:55:00,2025-04-08 15:45:00,LONG,3006.181,3004.063,-0.0007045483954558751,-0.0007127836895735222,Timeout,10,0.002058625212520454
2025-04-08 17:45:00,2025-04-08 18:35:00,SHORT,2986.672,2990.31,-0.0012180781820032196,-0.0012263134761208666,Timeout,10,0.0021522282995922832
2025-04-08 23:00:00,2025-04-08 23:20:00,SHORT,2989.239,2979.566,0.0032359406524537612,0.0032277053583361142,Take Profit,4,0.0021694484783585815
2025-04-09 01:00:00,2025-04-09 01:20:00,LONG,2973.386,2983.231,0.0033110400062421274,0.0033028047121244804,Take Profit,4,0.0021847819287506044
2025-04-09 01:25:00,2025-04-09 01:35:00,SHORT,2990.144,2997.74,-0.0025403458830076425,-0.0025485811771252895,Stop Loss,2,0.002710304252905467
2025-04-09 01:35:00,2025-04-09 01:50:00,SHORT,2997.74,3008.372,-0.003546671826109023,-0.00355490712022667,Stop Loss,3,0.002880169727861661
2025-04-09 01:50:00,2025-04-09 02:40:00,SHORT,3008.372,3006.137,0.0007429267391132721,0.000734691444995625,Timeout,10,0.002496433286840761
2025-04-09 05:15:00,2025-04-09 06:05:00,SHORT,3019.705,3017.546,0.0007149705020855036,0.0007067352079678565,Timeout,10,0.002363807060623445
2025-04-09 06:15:00,2025-04-09 06:30:00,SHORT,3025.654,3034.099,-0.002791132099043765,-0.002799367393161412,Stop Loss,3,0.0020020134489932236
2025-04-09 07:00:00,2025-04-09 07:50:00,SHORT,3041.933,3044.665,-0.0008981131405589706,-0.0009063484346766177,Timeout,10,0.002221482195695931
2025-04-09 11:15:00,2025-04-09 11:20:00,SHORT,3055.646,3063.106,-0.002441382280539053,-0.0024496175746567,Stop Loss,1,0.0032145739395204698
2025-04-09 11:20:00,2025-04-09 12:00:00,SHORT,3063.106,3069.454,-0.002072406243858344,-0.002080641537975991,Stop Loss,8,0.004321822359396062
2025-04-09 12:20:00,2025-04-09 12:40:00,LONG,3051.793,3043.947,-0.0025709476363567265,-0.0025791829304743735,Stop Loss,4,0.0033446567313051147
2025-04-09 13:05:00,2025-04-09 13:30:00,SHORT,3055.843,3072.46,-0.005437779362356047,-0.005446014656473695,Stop Loss,5,0.002170726702909708
2025-04-09 13:30:00,2025-04-09 14:15:00,SHORT,3072.46,3080.976,-0.002771720380411812,-0.002779955674529459,Stop Loss,9,0.0034558627288883803
2025-04-09 15:15:00,2025-04-09 16:05:00,SHORT,3082.622,3083.888,-0.000410689341735729,-0.00041892463585337607,Timeout,10,0.0029591042949800184
2025-04-09 17:20:00,2025-04-09 17:25:00,LONG,3072.429,3060.216,-0.003975030830655547,-0.0039832661247731944,Stop Loss,1,0.004212692954011357
2025-04-09 17:25:00,2025-04-09 17:45:00,LONG,3060.216,3070.072,0.0032206876900193393,0.0032124523959016923,Take Profit,4,0.006428827246181192
2025-04-09 18:05:00,2025-04-09 18:30:00,LONG,3058.206,3069.819,0.0037973243136661915,0.0037890890195485445,Take Profit,5,0.002033610554684675
2025-04-09 18:30:00,2025-04-09 19:05:00,SHORT,3069.819,3086.233,-0.005346895044952232,-0.005355130339069879,Stop Loss,7,0.0030655879059970992
2025-04-09 19:05:00,2025-04-09 19:15:00,SHORT,3086.233,3092.65,-0.002079233810279365,-0.002087469104397012,Stop Loss,2,0.004439781442295567
2025-04-09 19:15:00,2025-04-09 20:05:00,SHORT,3092.65,3094.906,-0.0007294714888525563,-0.0007377067829702034,Timeout,10,0.0036306727240392428
2025-04-09 22:30:00,2025-04-09 23:20:00,SHORT,3087.881,3081.095,0.0021976235483168096,0.0021893882541991626,Timeout,10,0.00259446526598642
2025-04-10 01:10:00,2025-04-10 02:00:00,LONG,3086.392,3098.413,0.00389483902239255,0.003886603728274903,Take Profit,10,0.0021696531095208474
2025-04-10 02:05:00,2025-04-10 02:55:00,SHORT,3111.862,3119.296,-0.0023889234162696614,-0.0023971587103873084,Stop Loss,10,0.004641786814453939
